model_name,split,r2,mae,rmse,mape,bias
gradient_boosting_log,train,0.990194322391024,3641.664740448802,4833.884841784223,3.2598461589990984,-346.51638018105507
gradient_boosting_log,validation,0.7123307717535684,7846.4037253814395,10437.568727926879,20.91748009737088,4190.390968252335
gradient_boosting_log,test,0.9193785648522173,8708.794181928504,10983.994081223267,11.098910479893528,-1139.5206768454475
